Index,Location
6133,N 85° E 36° S 81° W 48°
6134,N 8° E 62° S 59° W 7°
6135,N 78° E 26° S 67° W 19°
6136,N 89° E 3° S 77° W 55°
6137,N 31° E 55° S 56° W 53°
6138,N 86° E 11° S 43° W 5°
6139,N 19° E 36° S 48° W 35°
6140,N 0° E 26° S 54° W 71°
6141,N 36° E 1° S 63° W 68°
6142,N 69° E 84° S 33° W 43°
6143,N 4° E 75° S 49° W 52°
6144,N 8° E 83° S 40° W 77°
6145,N 8° E 36° S 16° W 50°
6146,N 60° E 49° S 85° W 29°
6147,N 33° E 57° S 30° W 64°
6148,N 22° E 29° S 71° W 39°
6149,N 65° E 53° S 47° W 72°
6150,N 73° E 31° S 26° W 10°
6151,N 69° E 69° S 60° W 60°
6152,N 3° E 32° S 20° W 37°
6153,N 82° E 9° S 40° W 74°
6154,N 77° E 48° S 43° W 39°
6155,N 12° E 83° S 50° W 67°
6156,N 52° E 3° S 30° W 61°
6157,N 81° E 50° S 66° W 30°
6158,N 22° E 38° S 19° W 13°
6159,N 19° E 16° S 61° W 88°
6160,N 13° E 75° S 26° W 31°
6161,N 46° E 1° S 30° W 73°
6162,N 12° E 42° S 31° W 16°
6163,N 30° E 41° S 24° W 52°
6164,N 18° E 62° S 78° W 57°
6165,N 55° E 3° S 6° W 68°
6166,N 11° E 2° S 25° W 27°
6167,N 69° E 36° S 0° W 15°
6168,N 41° E 87° S 22° W 80°
6169,N 82° E 75° S 57° W 11°
6170,N 82° E 37° S 80° W 81°
6171,N 88° E 78° S 24° W 43°
6172,N 17° E 2° S 80° W 82°
6173,N 0° E 13° S 58° W 8°
6174,N 17° E 88° S 57° W 59°
6175,N 52° E 30° S 74° W 86°
6176,N 60° E 30° S 84° W 4°
6177,N 59° E 72° S 70° W 85°
6178,N 48° E 42° S 4° W 64°
6179,N 44° E 2° S 46° W 69°
6180,N 67° E 2° S 72° W 24°
6181,N 3° E 25° S 3° W 36°
6182,N 60° E 44° S 27° W 87°
6183,N 63° E 84° S 79° W 16°
6184,N 8° E 77° S 1° W 24°
6185,N 28° E 85° S 23° W 31°
6186,N 0° E 25° S 88° W 11°
6187,N 86° E 29° S 65° W 42°
6188,N 83° E 84° S 7° W 65°
6189,N 35° E 23° S 43° W 11°
6190,N 83° E 63° S 76° W 16°
6191,N 8° E 56° S 85° W 84°
6192,N 4° E 24° S 15° W 66°
6193,N 74° E 12° S 11° W 2°
6194,N 37° E 57° S 68° W 4°
6195,N 66° E 39° S 84° W 36°
6196,N 24° E 17° S 10° W 87°
6197,N 80° E 88° S 35° W 49°
6198,N 17° E 22° S 14° W 64°
6199,N 74° E 24° S 74° W 39°
6200,N 79° E 25° S 62° W 54°
6201,N 8° E 20° S 38° W 69°
6202,N 44° E 34° S 88° W 89°
6203,N 67° E 75° S 33° W 66°
6204,N 28° E 23° S 6° W 7°
6205,N 46° E 13° S 71° W 52°
6206,N 18° E 61° S 89° W 0°
6207,N 65° E 1° S 70° W 11°
6208,N 72° E 68° S 47° W 18°
6209,N 89° E 26° S 9° W 42°
6210,N 44° E 25° S 46° W 65°
6211,N 73° E 2° S 11° W 45°
6212,N 1° E 61° S 44° W 52°
6213,N 49° E 43° S 12° W 55°
6214,N 45° E 59° S 70° W 59°
6215,N 78° E 83° S 32° W 60°
6216,N 6° E 3° S 84° W 67°
6217,N 43° E 71° S 70° W 82°
6218,N 38° E 11° S 21° W 50°
6219,N 18° E 37° S 88° W 56°
6220,N 31° E 19° S 55° W 71°
6221,N 59° E 66° S 21° W 21°
6222,N 5° E 26° S 63° W 5°
6223,N 67° E 62° S 57° W 56°
6224,N 38° E 15° S 36° W 66°
6225,N 56° E 6° S 62° W 48°
6226,N 9° E 45° S 46° W 31°
6227,N 87° E 6° S 10° W 73°
6228,N 52° E 81° S 19° W 81°
6229,N 39° E 84° S 74° W 83°
6230,N 11° E 53° S 67° W 23°
6231,N 30° E 36° S 64° W 18°
6232,N 82° E 56° S 32° W 5°
6233,N 28° E 32° S 66° W 17°
6234,N 24° E 4° S 57° W 63°
6235,N 1° E 44° S 74° W 59°
6236,N 88° E 25° S 49° W 16°
6237,N 64° E 69° S 37° W 71°
6238,N 45° E 21° S 41° W 69°
6239,N 58° E 4° S 13° W 59°
6240,N 50° E 16° S 8° W 49°
6241,N 24° E 3° S 20° W 18°
6242,N 40° E 22° S 4° W 10°
6243,N 60° E 2° S 67° W 83°
6244,N 24° E 45° S 45° W 26°
6245,N 63° E 55° S 70° W 4°
6246,N 74° E 19° S 61° W 74°
6247,N 2° E 49° S 84° W 37°
6248,N 7° E 20° S 22° W 61°
6249,N 0° E 85° S 71° W 7°
6250,N 62° E 79° S 2° W 63°
6251,N 52° E 80° S 38° W 50°
6252,N 56° E 37° S 57° W 26°
6253,N 41° E 5° S 38° W 49°
6254,N 52° E 17° S 47° W 34°
6255,N 70° E 14° S 72° W 0°
6256,N 76° E 32° S 73° W 81°
6257,N 68° E 8° S 82° W 39°
6258,N 9° E 70° S 51° W 22°
6259,N 40° E 89° S 83° W 89°
6260,N 44° E 4° S 22° W 85°
6261,N 74° E 65° S 52° W 18°
6262,N 7° E 12° S 44° W 88°
6263,N 76° E 38° S 43° W 34°
6264,N 1° E 76° S 31° W 29°
6265,N 7° E 8° S 28° W 60°
6266,N 79° E 25° S 62° W 21°
6267,N 48° E 17° S 15° W 11°
6268,N 63° E 80° S 45° W 49°
6269,N 53° E 79° S 68° W 3°
6270,N 7° E 43° S 51° W 36°
6271,N 59° E 32° S 75° W 65°
6272,N 8° E 53° S 81° W 77°
6273,N 66° E 71° S 79° W 87°
6274,N 52° E 74° S 79° W 83°
6275,N 67° E 79° S 19° W 56°
6276,N 88° E 12° S 76° W 60°
6277,N 56° E 35° S 14° W 11°
6278,N 89° E 59° S 83° W 23°
6279,N 60° E 0° S 89° W 11°
6280,N 5° E 38° S 47° W 31°
6281,N 85° E 62° S 17° W 2°
6282,N 45° E 82° S 87° W 2°
6283,N 21° E 78° S 24° W 47°
6284,N 37° E 81° S 51° W 19°
6285,N 15° E 85° S 6° W 3°
6286,N 70° E 54° S 2° W 39°
6287,N 69° E 60° S 75° W 14°
6288,N 67° E 60° S 67° W 39°
6289,N 39° E 18° S 24° W 63°
6290,N 24° E 84° S 28° W 44°
6291,N 18° E 35° S 87° W 45°
6292,N 53° E 46° S 28° W 18°
6293,N 9° E 17° S 84° W 22°
6294,N 61° E 11° S 67° W 66°
6295,N 84° E 33° S 4° W 36°
6296,N 35° E 57° S 15° W 87°
6297,N 29° E 39° S 77° W 85°
6298,N 61° E 48° S 25° W 67°
6299,N 36° E 47° S 27° W 30°
6300,N 89° E 27° S 21° W 25°
6301,N 59° E 65° S 22° W 10°
6302,N 39° E 86° S 73° W 74°
6303,N 87° E 33° S 62° W 10°
6304,N 38° E 50° S 13° W 36°
6305,N 79° E 71° S 37° W 51°
6306,N 78° E 58° S 14° W 46°
6307,N 64° E 40° S 61° W 86°
6308,N 16° E 17° S 19° W 9°
6309,N 20° E 87° S 50° W 79°
6310,N 17° E 53° S 75° W 68°
6311,N 2° E 81° S 88° W 61°
6312,N 2° E 88° S 24° W 77°
6313,N 6° E 77° S 45° W 12°
6314,N 75° E 66° S 33° W 21°
6315,N 80° E 49° S 28° W 34°
6316,N 20° E 40° S 20° W 80°
6317,N 30° E 33° S 46° W 24°
6318,N 72° E 22° S 75° W 2°
6319,N 20° E 84° S 67° W 82°
6320,N 61° E 16° S 19° W 31°
6321,N 61° E 17° S 7° W 50°
6322,N 58° E 58° S 74° W 49°
6323,N 65° E 60° S 54° W 8°
6324,N 63° E 54° S 38° W 3°
6325,N 31° E 79° S 38° W 67°
6326,N 23° E 41° S 0° W 62°
6327,N 68° E 84° S 17° W 30°
6328,N 49° E 61° S 16° W 37°
6329,N 12° E 63° S 49° W 69°
6330,N 60° E 47° S 73° W 1°
6331,N 32° E 80° S 39° W 53°
6332,N 54° E 25° S 85° W 10°
6333,N 17° E 17° S 14° W 89°
6334,N 31° E 49° S 56° W 53°
6335,N 79° E 61° S 74° W 43°
6336,N 57° E 2° S 67° W 51°
6337,N 4° E 27° S 52° W 30°
6338,N 29° E 8° S 38° W 53°
6339,N 22° E 85° S 0° W 19°
6340,N 10° E 28° S 34° W 60°
6341,N 3° E 39° S 66° W 61°
6342,N 20° E 31° S 29° W 24°
6343,N 38° E 89° S 83° W 71°
6344,N 57° E 72° S 84° W 56°
6345,N 76° E 44° S 77° W 71°
6346,N 10° E 50° S 78° W 83°
6347,N 13° E 58° S 16° W 7°
6348,N 41° E 66° S 2° W 46°
6349,N 67° E 49° S 74° W 45°
6350,N 47° E 11° S 38° W 67°
6351,N 44° E 62° S 11° W 4°
6352,N 0° E 56° S 75° W 58°
6353,N 63° E 16° S 18° W 22°
6354,N 64° E 12° S 4° W 40°
6355,N 14° E 89° S 46° W 73°
6356,N 64° E 25° S 5° W 15°
6357,N 28° E 76° S 43° W 44°
6358,N 23° E 49° S 35° W 35°
6359,N 83° E 34° S 5° W 55°
6360,N 79° E 56° S 35° W 13°
6361,N 3° E 1° S 84° W 71°
6362,N 11° E 52° S 63° W 50°
6363,N 85° E 26° S 25° W 72°
6364,N 61° E 6° S 10° W 57°
6365,N 53° E 89° S 26° W 51°
6366,N 21° E 7° S 23° W 45°
6367,N 44° E 22° S 79° W 46°
6368,N 47° E 57° S 31° W 83°
6369,N 71° E 15° S 44° W 26°
6370,N 39° E 25° S 8° W 10°
6371,N 39° E 87° S 83° W 3°
6372,N 46° E 65° S 85° W 68°
6373,N 17° E 20° S 17° W 35°
6374,N 40° E 64° S 64° W 0°
6375,N 7° E 87° S 6° W 46°
6376,N 33° E 29° S 47° W 17°
6377,N 50° E 45° S 5° W 5°
6378,N 58° E 77° S 37° W 32°
6379,N 9° E 2° S 1° W 53°
6380,N 25° E 45° S 0° W 33°
6381,N 28° E 4° S 31° W 68°
6382,N 7° E 52° S 67° W 20°
6383,N 69° E 56° S 63° W 43°
6384,N 72° E 57° S 21° W 25°
6385,N 85° E 8° S 22° W 51°
6386,N 27° E 60° S 5° W 0°
6387,N 68° E 27° S 31° W 68°
6388,N 61° E 18° S 28° W 21°
6389,N 12° E 72° S 32° W 12°
6390,N 60° E 6° S 48° W 48°
6391,N 22° E 64° S 70° W 65°
6392,N 52° E 13° S 39° W 19°
6393,N 68° E 33° S 25° W 37°
6394,N 64° E 8° S 88° W 0°
6395,N 56° E 50° S 47° W 11°
6396,N 40° E 29° S 55° W 76°
6397,N 79° E 49° S 74° W 32°
6398,N 24° E 80° S 21° W 11°
6399,N 7° E 89° S 28° W 53°
6400,N 51° E 38° S 60° W 20°
6401,N 9° E 63° S 84° W 20°
6402,N 44° E 52° S 46° W 40°
6403,N 23° E 16° S 18° W 52°
6404,N 68° E 72° S 14° W 46°
6405,N 13° E 76° S 25° W 84°
6406,N 20° E 36° S 46° W 61°
6407,N 1° E 59° S 70° W 12°
6408,N 33° E 89° S 13° W 82°
6409,N 47° E 32° S 72° W 25°
6410,N 88° E 45° S 63° W 4°
6411,N 69° E 37° S 15° W 62°
6412,N 54° E 58° S 8° W 17°
6413,N 47° E 60° S 72° W 66°
6414,N 64° E 16° S 0° W 0°
6415,N 17° E 22° S 38° W 68°
6416,N 67° E 44° S 55° W 8°
6417,N 63° E 41° S 49° W 1°
6418,N 62° E 39° S 10° W 75°
6419,N 22° E 89° S 71° W 65°
6420,N 8° E 10° S 10° W 85°
6421,N 59° E 18° S 26° W 75°
6422,N 40° E 1° S 75° W 33°
6423,N 67° E 65° S 83° W 51°
6424,N 65° E 72° S 32° W 58°
6425,N 68° E 17° S 51° W 33°
6426,N 37° E 40° S 56° W 64°
6427,N 70° E 46° S 11° W 41°
6428,N 9° E 43° S 10° W 9°
6429,N 2° E 52° S 60° W 14°
6430,N 62° E 80° S 46° W 1°
6431,N 74° E 2° S 38° W 9°
6432,N 12° E 15° S 6° W 73°
6433,N 45° E 30° S 24° W 29°
6434,N 22° E 67° S 16° W 37°
6435,N 62° E 36° S 15° W 84°
6436,N 1° E 56° S 62° W 37°
6437,N 49° E 23° S 40° W 39°
6438,N 69° E 83° S 36° W 67°
6439,N 89° E 89° S 5° W 86°
6440,N 33° E 74° S 11° W 22°
6441,N 16° E 27° S 60° W 7°
6442,N 2° E 29° S 48° W 52°
6443,N 42° E 50° S 23° W 17°
6444,N 89° E 5° S 74° W 2°
6445,N 0° E 17° S 30° W 33°
6446,N 74° E 83° S 21° W 34°
6447,N 83° E 77° S 14° W 69°
6448,N 24° E 71° S 44° W 36°
6449,N 67° E 66° S 22° W 50°
6450,N 9° E 27° S 81° W 52°
6451,N 45° E 42° S 44° W 45°
6452,N 25° E 28° S 60° W 12°
6453,N 75° E 26° S 60° W 38°
6454,N 51° E 2° S 69° W 14°
6455,N 47° E 18° S 59° W 55°
6456,N 37° E 41° S 57° W 58°
6457,N 74° E 20° S 8° W 74°
6458,N 34° E 16° S 81° W 59°
6459,N 68° E 41° S 5° W 37°
6460,N 15° E 35° S 32° W 38°
6461,N 21° E 0° S 29° W 47°
6462,N 5° E 26° S 63° W 33°
6463,N 62° E 31° S 12° W 18°
6464,N 73° E 71° S 62° W 60°
6465,N 65° E 46° S 0° W 55°
6466,N 89° E 84° S 67° W 21°
6467,N 39° E 29° S 81° W 47°
6468,N 83° E 40° S 73° W 18°
6469,N 22° E 36° S 10° W 67°
6470,N 22° E 85° S 23° W 47°
6471,N 2° E 45° S 69° W 49°
6472,N 3° E 39° S 60° W 42°
6473,N 58° E 49° S 75° W 29°
6474,N 41° E 63° S 19° W 75°
6475,N 63° E 32° S 39° W 47°
6476,N 17° E 46° S 84° W 52°
6477,N 71° E 19° S 18° W 87°
6478,N 3° E 0° S 88° W 61°
6479,N 62° E 57° S 66° W 79°
6480,N 30° E 66° S 73° W 50°
6481,N 59° E 74° S 70° W 23°
6482,N 41° E 10° S 11° W 18°
6483,N 48° E 67° S 43° W 50°
6484,N 23° E 89° S 24° W 82°
6485,N 30° E 39° S 6° W 33°
6486,N 10° E 16° S 70° W 36°
6487,N 57° E 53° S 87° W 88°
6488,N 80° E 81° S 53° W 44°
6489,N 21° E 43° S 89° W 85°
6490,N 0° E 23° S 47° W 6°
6491,N 5° E 37° S 37° W 56°
6492,N 87° E 28° S 64° W 1°
6493,N 86° E 66° S 69° W 84°
6494,N 55° E 47° S 43° W 24°
6495,N 15° E 10° S 8° W 45°
6496,N 23° E 87° S 40° W 65°
6497,N 52° E 18° S 69° W 64°
6498,N 62° E 40° S 83° W 31°
6499,N 48° E 69° S 84° W 59°
6500,N 9° E 75° S 51° W 88°
6501,N 87° E 54° S 76° W 27°
6502,N 21° E 28° S 47° W 63°
6503,N 87° E 38° S 59° W 9°
6504,N 2° E 9° S 46° W 51°
6505,N 62° E 21° S 68° W 29°
6506,N 50° E 63° S 11° W 41°
6507,N 23° E 60° S 51° W 39°
6508,N 52° E 74° S 80° W 48°
6509,N 40° E 11° S 68° W 23°
6510,N 37° E 3° S 10° W 31°
6511,N 24° E 22° S 76° W 66°
6512,N 78° E 87° S 86° W 78°
6513,N 62° E 32° S 70° W 45°
6514,N 88° E 39° S 60° W 60°
6515,N 30° E 37° S 13° W 42°
6516,N 65° E 68° S 32° W 67°
6517,N 37° E 72° S 80° W 35°
6518,N 54° E 60° S 37° W 70°
6519,N 49° E 56° S 18° W 15°
6520,N 73° E 66° S 14° W 83°
6521,N 44° E 45° S 48° W 14°
6522,N 6° E 79° S 5° W 68°
6523,N 76° E 46° S 63° W 84°
6524,N 35° E 28° S 42° W 35°
6525,N 48° E 51° S 52° W 85°
6526,N 44° E 61° S 23° W 6°
6527,N 40° E 66° S 30° W 5°
6528,N 19° E 79° S 16° W 13°
6529,N 46° E 36° S 50° W 18°
6530,N 21° E 1° S 47° W 83°
6531,N 14° E 75° S 35° W 85°
6532,N 10° E 79° S 6° W 52°
6533,N 39° E 3° S 43° W 83°
6534,N 70° E 25° S 21° W 73°
6535,N 45° E 63° S 58° W 21°
6536,N 63° E 0° S 34° W 60°
6537,N 0° E 45° S 21° W 80°
6538,N 16° E 87° S 48° W 82°
6539,N 41° E 81° S 24° W 38°
6540,N 34° E 45° S 22° W 20°
6541,N 83° E 86° S 19° W 4°
6542,N 14° E 60° S 4° W 58°
6543,N 18° E 54° S 5° W 59°
6544,N 57° E 55° S 87° W 44°
6545,N 24° E 14° S 81° W 26°
6546,N 20° E 41° S 76° W 27°
6547,N 2° E 14° S 59° W 0°
6548,N 74° E 31° S 50° W 57°
6549,N 46° E 63° S 6° W 21°
6550,N 24° E 21° S 16° W 15°
6551,N 17° E 4° S 8° W 27°
6552,N 35° E 88° S 78° W 2°
6553,N 63° E 21° S 80° W 47°
6554,N 84° E 5° S 72° W 8°
6555,N 79° E 35° S 19° W 75°
6556,N 66° E 59° S 2° W 68°
6557,N 67° E 26° S 75° W 64°
6558,N 65° E 31° S 34° W 87°
6559,N 76° E 38° S 27° W 59°
6560,N 9° E 55° S 67° W 3°
6561,N 30° E 61° S 2° W 44°
6562,N 52° E 18° S 50° W 69°
6563,N 46° E 20° S 14° W 67°
6564,N 69° E 29° S 2° W 20°
6565,N 69° E 33° S 36° W 55°
6566,N 71° E 15° S 16° W 64°
6567,N 31° E 2° S 75° W 65°
6568,N 83° E 47° S 30° W 19°
6569,N 24° E 29° S 54° W 10°
6570,N 78° E 29° S 53° W 63°
6571,N 76° E 6° S 47° W 48°
6572,N 37° E 53° S 38° W 1°
6573,N 69° E 70° S 39° W 3°
6574,N 5° E 40° S 26° W 38°
6575,N 26° E 46° S 29° W 70°
6576,N 8° E 55° S 16° W 78°
6577,N 59° E 75° S 13° W 75°
6578,N 72° E 31° S 39° W 1°
6579,N 57° E 11° S 80° W 53°
6580,N 30° E 78° S 53° W 55°
6581,N 22° E 74° S 14° W 29°
6582,N 6° E 60° S 45° W 54°
6583,N 84° E 4° S 85° W 41°
6584,N 31° E 52° S 56° W 0°
6585,N 13° E 66° S 15° W 35°
6586,N 29° E 21° S 32° W 41°
6587,N 3° E 89° S 16° W 11°
6588,N 11° E 31° S 41° W 79°
6589,N 74° E 26° S 2° W 30°
6590,N 79° E 12° S 57° W 42°
6591,N 49° E 20° S 46° W 37°
6592,N 63° E 84° S 20° W 29°
6593,N 87° E 35° S 7° W 77°
6594,N 68° E 86° S 60° W 33°
6595,N 12° E 5° S 80° W 20°
6596,N 50° E 47° S 60° W 53°
6597,N 53° E 76° S 15° W 1°
6598,N 44° E 8° S 55° W 1°
6599,N 46° E 67° S 17° W 43°
6600,N 19° E 17° S 11° W 17°
6601,N 18° E 61° S 21° W 72°
6602,N 9° E 44° S 3° W 4°
6603,N 51° E 72° S 77° W 49°
6604,N 24° E 79° S 22° W 31°
6605,N 8° E 1° S 89° W 41°
6606,N 53° E 57° S 3° W 3°
6607,N 57° E 15° S 44° W 9°
6608,N 85° E 65° S 10° W 39°
6609,N 26° E 18° S 64° W 11°
6610,N 70° E 27° S 35° W 74°
6611,N 46° E 44° S 35° W 61°
6612,N 73° E 81° S 9° W 67°
6613,N 14° E 55° S 77° W 83°
6614,N 31° E 7° S 22° W 53°
6615,N 88° E 3° S 70° W 51°
6616,N 13° E 23° S 67° W 74°
6617,N 47° E 37° S 53° W 71°
6618,N 56° E 48° S 64° W 9°
6619,N 87° E 28° S 67° W 20°
6620,N 73° E 21° S 42° W 63°
6621,N 13° E 42° S 50° W 33°
6622,N 15° E 7° S 1° W 19°
6623,N 63° E 45° S 10° W 72°
6624,N 19° E 41° S 10° W 84°
6625,N 84° E 8° S 75° W 17°
6626,N 1° E 57° S 1° W 76°
6627,N 79° E 22° S 39° W 42°
6628,N 35° E 66° S 3° W 4°
6629,N 25° E 40° S 77° W 34°
6630,N 53° E 51° S 77° W 80°
6631,N 19° E 50° S 64° W 59°
6632,N 39° E 5° S 10° W 70°
6633,N 50° E 6° S 4° W 42°
6634,N 0° E 49° S 40° W 61°
6635,N 78° E 75° S 3° W 75°
6636,N 39° E 65° S 57° W 51°
6637,N 76° E 63° S 14° W 89°
6638,N 27° E 35° S 29° W 58°
6639,N 35° E 12° S 78° W 23°
6640,N 64° E 11° S 78° W 14°
6641,N 34° E 71° S 39° W 51°
6642,N 18° E 70° S 12° W 86°
6643,N 65° E 40° S 32° W 24°
6644,N 86° E 57° S 52° W 33°
6645,N 6° E 0° S 89° W 43°
6646,N 56° E 60° S 44° W 16°
6647,N 67° E 38° S 31° W 27°
6648,N 14° E 31° S 81° W 74°
6649,N 49° E 14° S 71° W 13°
6650,N 30° E 20° S 3° W 19°
6651,N 61° E 54° S 67° W 63°
6652,N 77° E 75° S 37° W 26°
6653,N 29° E 37° S 51° W 11°
6654,N 0° E 41° S 51° W 56°
6655,N 29° E 30° S 45° W 57°
6656,N 2° E 4° S 24° W 9°
6657,N 7° E 1° S 66° W 78°
6658,N 64° E 15° S 89° W 38°
6659,N 80° E 41° S 63° W 46°
6660,N 35° E 84° S 21° W 62°
6661,N 71° E 2° S 71° W 45°
6662,N 25° E 63° S 43° W 65°
6663,N 44° E 23° S 32° W 25°
6664,N 60° E 18° S 60° W 56°
6665,N 15° E 29° S 69° W 24°
6666,N 36° E 63° S 12° W 48°
6667,N 7° E 12° S 40° W 17°
6668,N 21° E 66° S 31° W 1°
6669,N 23° E 85° S 21° W 29°
6670,N 15° E 37° S 8° W 64°
6671,N 86° E 85° S 74° W 70°
6672,N 81° E 24° S 77° W 12°
6673,N 76° E 14° S 13° W 10°
6674,N 70° E 72° S 2° W 34°
6675,N 30° E 41° S 29° W 63°
6676,N 86° E 59° S 18° W 19°
6677,N 72° E 15° S 44° W 20°
6678,N 68° E 88° S 45° W 29°
6679,N 51° E 6° S 59° W 55°
6680,N 86° E 4° S 27° W 7°
6681,N 52° E 30° S 30° W 53°
6682,N 78° E 11° S 84° W 72°
6683,N 13° E 51° S 50° W 37°
6684,N 59° E 18° S 14° W 71°
6685,N 0° E 25° S 13° W 25°
6686,N 40° E 13° S 48° W 28°
6687,N 38° E 47° S 58° W 15°
6688,N 41° E 83° S 10° W 70°
6689,N 59° E 23° S 36° W 69°
6690,N 84° E 5° S 45° W 73°
6691,N 3° E 61° S 37° W 77°
6692,N 73° E 10° S 12° W 89°
6693,N 77° E 77° S 41° W 23°
6694,N 59° E 36° S 21° W 30°
6695,N 67° E 41° S 85° W 49°
6696,N 55° E 15° S 84° W 63°
6697,N 26° E 0° S 78° W 17°
6698,N 46° E 40° S 4° W 79°
6699,N 18° E 76° S 31° W 0°
6700,N 22° E 43° S 51° W 81°
6701,N 89° E 2° S 35° W 82°
6702,N 12° E 4° S 84° W 55°
6703,N 69° E 15° S 5° W 74°
6704,N 56° E 57° S 78° W 9°
6705,N 46° E 53° S 46° W 71°
6706,N 65° E 61° S 53° W 46°
6707,N 45° E 62° S 60° W 23°
6708,N 74° E 15° S 42° W 67°
6709,N 88° E 36° S 75° W 75°
6710,N 83° E 86° S 51° W 73°
6711,N 35° E 46° S 33° W 51°
6712,N 76° E 77° S 62° W 27°
6713,N 76° E 74° S 8° W 41°
6714,N 64° E 85° S 62° W 72°
6715,N 89° E 63° S 13° W 73°
6716,N 73° E 66° S 69° W 38°
6717,N 29° E 50° S 11° W 11°
6718,N 83° E 64° S 12° W 54°
6719,N 72° E 31° S 32° W 35°
6720,N 76° E 81° S 7° W 36°
6721,N 58° E 80° S 38° W 44°
6722,N 88° E 77° S 89° W 83°
6723,N 42° E 42° S 39° W 85°
6724,N 42° E 2° S 6° W 88°
6725,N 29° E 70° S 79° W 38°
6726,N 73° E 69° S 16° W 50°
6727,N 72° E 81° S 42° W 0°
6728,N 85° E 28° S 14° W 8°
6729,N 9° E 6° S 71° W 86°
6730,N 78° E 86° S 7° W 14°
6731,N 76° E 85° S 26° W 43°
6732,N 68° E 13° S 44° W 16°
6733,N 82° E 38° S 36° W 63°
6734,N 59° E 50° S 25° W 42°
6735,N 38° E 60° S 41° W 16°
6736,N 66° E 13° S 16° W 58°
6737,N 27° E 74° S 50° W 27°
6738,N 26° E 34° S 17° W 12°
6739,N 47° E 31° S 12° W 75°
6740,N 84° E 69° S 42° W 41°
6741,N 87° E 24° S 9° W 9°
6742,N 84° E 26° S 84° W 69°
6743,N 73° E 5° S 64° W 63°
6744,N 25° E 32° S 66° W 59°
6745,N 49° E 65° S 64° W 19°
6746,N 49° E 82° S 74° W 10°
6747,N 70° E 78° S 14° W 24°
6748,N 30° E 68° S 31° W 33°
6749,N 66° E 73° S 27° W 80°
6750,N 27° E 68° S 41° W 59°
6751,N 86° E 66° S 87° W 89°
6752,N 16° E 19° S 36° W 49°
6753,N 42° E 31° S 76° W 4°
6754,N 46° E 36° S 2° W 44°
6755,N 16° E 4° S 39° W 71°
6756,N 36° E 30° S 85° W 15°
6757,N 17° E 22° S 41° W 33°
6758,N 73° E 38° S 72° W 69°
6759,N 89° E 80° S 33° W 85°
6760,N 75° E 12° S 75° W 34°
6761,N 15° E 8° S 1° W 34°
6762,N 43° E 10° S 75° W 70°
6763,N 68° E 62° S 15° W 25°
6764,N 43° E 15° S 62° W 52°
6765,N 31° E 18° S 30° W 10°
6766,N 85° E 4° S 34° W 53°
6767,N 49° E 78° S 60° W 43°
6768,N 37° E 9° S 87° W 82°
6769,N 82° E 26° S 68° W 73°
6770,N 20° E 17° S 74° W 78°
6771,N 14° E 73° S 1° W 20°
6772,N 75° E 58° S 76° W 72°
6773,N 63° E 12° S 77° W 20°
6774,N 84° E 67° S 57° W 4°
6775,N 11° E 61° S 14° W 16°
6776,N 32° E 21° S 15° W 30°
6777,N 27° E 77° S 84° W 41°
6778,N 83° E 45° S 75° W 25°
6779,N 16° E 52° S 30° W 69°
6780,N 29° E 86° S 16° W 8°
6781,N 30° E 41° S 55° W 26°
6782,N 49° E 25° S 12° W 68°
6783,N 3° E 69° S 66° W 52°
6784,N 61° E 2° S 13° W 13°
6785,N 42° E 49° S 12° W 56°
6786,N 70° E 31° S 63° W 55°
6787,N 19° E 49° S 8° W 81°
6788,N 26° E 76° S 72° W 8°
6789,N 85° E 65° S 18° W 21°
6790,N 36° E 10° S 25° W 4°
6791,N 77° E 42° S 35° W 36°
6792,N 16° E 26° S 20° W 13°
6793,N 26° E 16° S 55° W 15°
6794,N 35° E 47° S 17° W 60°
6795,N 11° E 5° S 20° W 12°
6796,N 53° E 77° S 4° W 85°
6797,N 59° E 7° S 16° W 50°
6798,N 1° E 75° S 12° W 39°
6799,N 24° E 35° S 17° W 7°
6800,N 53° E 60° S 80° W 79°
6801,N 5° E 52° S 28° W 50°
6802,N 15° E 59° S 25° W 89°
6803,N 4° E 9° S 81° W 9°
6804,N 81° E 45° S 65° W 82°
6805,N 39° E 45° S 66° W 52°
6806,N 66° E 38° S 70° W 31°
6807,N 42° E 71° S 36° W 37°
6808,N 20° E 75° S 25° W 6°
6809,N 44° E 54° S 79° W 68°
6810,N 69° E 68° S 9° W 4°
6811,N 73° E 84° S 33° W 36°
6812,N 11° E 75° S 71° W 6°
6813,N 38° E 60° S 18° W 53°
6814,N 4° E 76° S 86° W 86°
6815,N 87° E 55° S 61° W 55°
